FileID,actorID,Emotion,SentenceID
1090_MTI_ANG_XX,1090,ANG,MTI
1046_IWW_HAP_XX,1046,HAP,IWW
1057_TAI_FEA_XX,1057,FEA,TAI
1067_WSI_FEA_XX,1067,FEA,WSI
1042_IWW_SAD_XX,1042,SAD,IWW
1084_IEO_ANG_MD,1084,ANG,IEO
1036_IEO_SAD_HI,1036,SAD,IEO
1065_IEO_HAP_HI,1065,HAP,IEO
1054_TSI_FEA_XX,1054,FEA,TSI
1010_TSI_NEU_XX,1010,NEU,TSI
1079_ITH_DIS_XX,1079,DIS,ITH
1080_DFA_ANG_XX,1080,ANG,DFA
1044_IWW_HAP_XX,1044,HAP,IWW
1064_DFA_NEU_XX,1064,NEU,DFA
1005_IOM_NEU_XX,1005,NEU,IOM
1066_IEO_DIS_MD,1066,DIS,IEO
1072_DFA_ANG_XX,1072,ANG,DFA
1043_IWL_SAD_XX,1043,SAD,IWL
1012_IOM_SAD_XX,1012,SAD,IOM
1082_TAI_HAP_XX,1082,HAP,TAI
1067_IEO_FEA_HI,1067,FEA,IEO
1042_MTI_NEU_XX,1042,NEU,MTI
1061_IWW_DIS_XX,1061,DIS,IWW
1021_TSI_FEA_XX,1021,FEA,TSI
1061_MTI_HAP_XX,1061,HAP,MTI
1075_IWW_SAD_XX,1075,SAD,IWW
1007_WSI_FEA_XX,1007,FEA,WSI
1065_MTI_SAD_XX,1065,SAD,MTI
1022_DFA_ANG_XX,1022,ANG,DFA
1068_DFA_FEA_XX,1068,FEA,DFA
1046_IEO_DIS_HI,1046,DIS,IEO
1056_WSI_NEU_XX,1056,NEU,WSI
1054_IEO_ANG_MD,1054,ANG,IEO
1090_ITS_FEA_XX,1090,FEA,ITS
1048_IEO_FEA_LO,1048,FEA,IEO
1088_IEO_FEA_MD,1088,FEA,IEO
1062_TAI_NEU_XX,1062,NEU,TAI
1032_WSI_SAD_XX,1032,SAD,WSI
1059_TIE_HAP_XX,1059,HAP,TIE
1029_IEO_FEA_HI,1029,FEA,IEO
1062_IEO_DIS_LO,1062,DIS,IEO
1058_ITH_HAP_XX,1058,HAP,ITH
1070_IWL_SAD_XX,1070,SAD,IWL
1019_IWW_DIS_XX,1019,DIS,IWW
1017_ITH_NEU_XX,1017,NEU,ITH
1036_DFA_SAD_XX,1036,SAD,DFA
1030_ITS_ANG_XX,1030,ANG,ITS
1081_DFA_ANG_XX,1081,ANG,DFA
1053_IEO_DIS_LO,1053,DIS,IEO
1008_ITS_NEU_XX,1008,NEU,ITS
1057_IWL_SAD_XX,1057,SAD,IWL
1039_IEO_NEU_XX,1039,NEU,IEO
1039_IEO_ANG_LO,1039,ANG,IEO
1069_IEO_HAP_LO,1069,HAP,IEO
1004_IEO_DIS_MD,1004,DIS,IEO
1077_IWL_SAD_XX,1077,SAD,IWL
1006_TIE_DIS_XX,1006,DIS,TIE
1042_IWL_HAP_XX,1042,HAP,IWL
1014_TSI_SAD_XX,1014,SAD,TSI
1086_WSI_NEU_XX,1086,NEU,WSI
1040_IWL_DIS_XX,1040,DIS,IWL
1031_IEO_NEU_XX,1031,NEU,IEO
1075_WSI_HAP_XX,1075,HAP,WSI
1049_IEO_ANG_MD,1049,ANG,IEO
1059_WSI_FEA_XX,1059,FEA,WSI
1005_IEO_ANG_LO,1005,ANG,IEO
1036_TAI_NEU_XX,1036,NEU,TAI
1032_IWL_NEU_XX,1032,NEU,IWL
1062_DFA_ANG_XX,1062,ANG,DFA
1069_MTI_DIS_XX,1069,DIS,MTI
1035_WSI_ANG_XX,1035,ANG,WSI
1010_MTI_NEU_XX,1010,NEU,MTI
1024_IEO_ANG_LO,1024,ANG,IEO
1073_TSI_ANG_XX,1073,ANG,TSI
1004_IEO_SAD_MD,1004,SAD,IEO
1052_IWW_FEA_XX,1052,FEA,IWW
1069_MTI_FEA_XX,1069,FEA,MTI
1085_ITH_HAP_XX,1085,HAP,ITH
1059_DFA_NEU_XX,1059,NEU,DFA
1047_IWW_FEA_XX,1047,FEA,IWW
1070_IEO_HAP_LO,1070,HAP,IEO
1011_ITS_ANG_XX,1011,ANG,ITS
1074_ITS_HAP_XX,1074,HAP,ITS
1004_TSI_DIS_XX,1004,DIS,TSI
1021_ITS_SAD_XX,1021,SAD,ITS
1018_TAI_NEU_XX,1018,NEU,TAI
1086_TSI_FEA_XX,1086,FEA,TSI
1080_TIE_ANG_XX,1080,ANG,TIE
1041_DFA_HAP_XX,1041,HAP,DFA
1039_TIE_NEU_XX,1039,NEU,TIE
1013_IEO_FEA_MD,1013,FEA,IEO
1087_IWL_DIS_XX,1087,DIS,IWL
1061_TIE_FEA_XX,1061,FEA,TIE
1017_TAI_ANG_XX,1017,ANG,TAI
1036_IOM_ANG_XX,1036,ANG,IOM
1006_IEO_HAP_LO,1006,HAP,IEO
1013_TIE_ANG_XX,1013,ANG,TIE
1005_WSI_FEA_XX,1005,FEA,WSI
1022_TSI_NEU_XX,1022,NEU,TSI
1072_IWW_ANG_XX,1072,ANG,IWW
1064_TSI_DIS_XX,1064,DIS,TSI
1081_ITH_NEU_XX,1081,NEU,ITH
1083_IOM_ANG_XX,1083,ANG,IOM
1012_IEO_HAP_LO,1012,HAP,IEO
1064_IOM_SAD_XX,1064,SAD,IOM
1009_IEO_NEU_XX,1009,NEU,IEO
1082_MTI_NEU_XX,1082,NEU,MTI
1075_DFA_HAP_XX,1075,HAP,DFA
1087_ITS_SAD_XX,1087,SAD,ITS
1033_WSI_DIS_XX,1033,DIS,WSI
1041_IWL_DIS_XX,1041,DIS,IWL
1015_IEO_FEA_LO,1015,FEA,IEO
1071_MTI_DIS_XX,1071,DIS,MTI
1043_IOM_HAP_XX,1043,HAP,IOM
1025_DFA_ANG_XX,1025,ANG,DFA
1039_IWL_ANG_XX,1039,ANG,IWL
1041_ITS_ANG_XX,1041,ANG,ITS
1024_ITH_FEA_XX,1024,FEA,ITH
1048_IOM_SAD_XX,1048,SAD,IOM
1074_ITH_SAD_XX,1074,SAD,ITH
1071_MTI_HAP_XX,1071,HAP,MTI
1060_IWL_FEA_XX,1060,FEA,IWL
1074_DFA_FEA_XX,1074,FEA,DFA
1064_IEO_SAD_LO,1064,SAD,IEO
1009_IOM_NEU_XX,1009,NEU,IOM
1055_IEO_DIS_LO,1055,DIS,IEO
1020_ITS_HAP_XX,1020,HAP,ITS
1045_TSI_DIS_XX,1045,DIS,TSI
1030_ITH_FEA_XX,1030,FEA,ITH
1037_TAI_FEA_XX,1037,FEA,TAI
1043_TAI_ANG_XX,1043,ANG,TAI
1051_TIE_NEU_XX,1051,NEU,TIE
1004_IEO_SAD_LO,1004,SAD,IEO
1074_MTI_HAP_XX,1074,HAP,MTI
1038_TIE_HAP_XX,1038,HAP,TIE
1018_ITH_ANG_XX,1018,ANG,ITH
1076_IWL_DIS_XX,1076,DIS,IWL
1082_ITH_NEU_XX,1082,NEU,ITH
1080_IEO_FEA_MD,1080,FEA,IEO
1067_ITH_DIS_XX,1067,DIS,ITH
1078_IWL_HAP_XX,1078,HAP,IWL
1032_IOM_ANG_XX,1032,ANG,IOM
1035_IEO_DIS_HI,1035,DIS,IEO
1078_IOM_HAP_XX,1078,HAP,IOM
1062_WSI_HAP_XX,1062,HAP,WSI
1071_DFA_HAP_XX,1071,HAP,DFA
1002_MTI_HAP_XX,1002,HAP,MTI
1050_IEO_FEA_HI,1050,FEA,IEO
1013_TSI_DIS_XX,1013,DIS,TSI
1057_DFA_FEA_XX,1057,FEA,DFA
1078_IWL_ANG_XX,1078,ANG,IWL
1029_IEO_SAD_LO,1029,SAD,IEO
1060_IEO_DIS_HI,1060,DIS,IEO
1053_IEO_SAD_MD,1053,SAD,IEO
1068_IEO_DIS_HI,1068,DIS,IEO
1003_ITS_SAD_XX,1003,SAD,ITS
1062_MTI_DIS_XX,1062,DIS,MTI
1010_DFA_ANG_XX,1010,ANG,DFA
1069_TIE_FEA_XX,1069,FEA,TIE
1017_ITH_DIS_XX,1017,DIS,ITH
1068_IOM_HAP_XX,1068,HAP,IOM
1075_MTI_ANG_XX,1075,ANG,MTI
1087_IWL_FEA_XX,1087,FEA,IWL
1003_IOM_NEU_XX,1003,NEU,IOM
1010_MTI_HAP_XX,1010,HAP,MTI
1031_ITH_FEA_XX,1031,FEA,ITH
1039_IEO_FEA_MD,1039,FEA,IEO
1063_MTI_ANG_XX,1063,ANG,MTI
1063_ITH_ANG_XX,1063,ANG,ITH
1010_IOM_SAD_XX,1010,SAD,IOM
1055_TIE_SAD_XX,1055,SAD,TIE
1083_IEO_HAP_HI,1083,HAP,IEO
1030_ITH_SAD_XX,1030,SAD,ITH
1073_IEO_DIS_LO,1073,DIS,IEO
1091_IEO_DIS_HI,1091,DIS,IEO
1059_ITS_NEU_XX,1059,NEU,ITS
1013_TAI_NEU_XX,1013,NEU,TAI
1033_TIE_SAD_XX,1033,SAD,TIE
1011_TAI_DIS_XX,1011,DIS,TAI
1042_IWW_DIS_XX,1042,DIS,IWW
1015_ITS_HAP_XX,1015,HAP,ITS
1039_MTI_FEA_XX,1039,FEA,MTI
1089_MTI_DIS_XX,1089,DIS,MTI
1066_TAI_SAD_XX,1066,SAD,TAI
1060_TAI_DIS_XX,1060,DIS,TAI
1076_IEO_NEU_XX,1076,NEU,IEO
1032_MTI_NEU_XX,1032,NEU,MTI
1064_ITH_HAP_XX,1064,HAP,ITH
1020_DFA_NEU_XX,1020,NEU,DFA
1046_IEO_DIS_LO,1046,DIS,IEO
1013_TIE_DIS_XX,1013,DIS,TIE
1039_ITH_NEU_XX,1039,NEU,ITH
1088_MTI_DIS_XX,1088,DIS,MTI
1066_TIE_ANG_XX,1066,ANG,TIE
1036_TIE_SAD_XX,1036,SAD,TIE
1088_IEO_HAP_HI,1088,HAP,IEO
1066_IEO_FEA_HI,1066,FEA,IEO
1047_TIE_NEU_XX,1047,NEU,TIE
1078_IEO_ANG_LO,1078,ANG,IEO
1043_WSI_ANG_XX,1043,ANG,WSI
1042_MTI_HAP_XX,1042,HAP,MTI
1047_TIE_ANG_XX,1047,ANG,TIE
1010_IEO_DIS_MD,1010,DIS,IEO
1073_IEO_ANG_LO,1073,ANG,IEO
1085_IOM_SAD_XX,1085,SAD,IOM
1024_WSI_NEU_XX,1024,NEU,WSI
1087_WSI_ANG_XX,1087,ANG,WSI
1042_ITH_NEU_XX,1042,NEU,ITH
1037_IEO_HAP_HI,1037,HAP,IEO
1079_WSI_HAP_XX,1079,HAP,WSI
1089_IOM_DIS_XX,1089,DIS,IOM
1075_MTI_DIS_XX,1075,DIS,MTI
1054_TAI_NEU_XX,1054,NEU,TAI
1066_MTI_ANG_XX,1066,ANG,MTI
1064_IWL_NEU_XX,1064,NEU,IWL
1074_TAI_ANG_XX,1074,ANG,TAI
1028_ITH_FEA_XX,1028,FEA,ITH
1083_TSI_SAD_XX,1083,SAD,TSI
1049_ITH_DIS_XX,1049,DIS,ITH
1031_ITS_FEA_XX,1031,FEA,ITS
1017_IOM_HAP_XX,1017,HAP,IOM
1035_ITH_FEA_XX,1035,FEA,ITH
1061_IWW_ANG_XX,1061,ANG,IWW
1020_TAI_ANG_XX,1020,ANG,TAI
1030_IOM_HAP_XX,1030,HAP,IOM
1001_IEO_FEA_LO,1001,FEA,IEO
1011_TIE_HAP_XX,1011,HAP,TIE
1045_DFA_HAP_XX,1045,HAP,DFA
1038_IWW_DIS_XX,1038,DIS,IWW
1011_MTI_ANG_XX,1011,ANG,MTI
1084_IEO_ANG_HI,1084,ANG,IEO
1018_IOM_HAP_XX,1018,HAP,IOM
1012_TSI_ANG_XX,1012,ANG,TSI
1025_IEO_ANG_HI,1025,ANG,IEO
1089_ITH_SAD_XX,1089,SAD,ITH
1073_MTI_HAP_XX,1073,HAP,MTI
1025_TIE_FEA_XX,1025,FEA,TIE
1011_DFA_SAD_XX,1011,SAD,DFA
1051_TAI_ANG_XX,1051,ANG,TAI
1071_IWL_SAD_XX,1071,SAD,IWL
1082_ITS_NEU_XX,1082,NEU,ITS
1087_IEO_ANG_LO,1087,ANG,IEO
1071_ITS_DIS_XX,1071,DIS,ITS
1070_TSI_SAD_XX,1070,SAD,TSI
1050_IOM_FEA_XX,1050,FEA,IOM
1037_MTI_HAP_XX,1037,HAP,MTI
1089_MTI_ANG_XX,1089,ANG,MTI
1060_ITH_DIS_XX,1060,DIS,ITH
1060_WSI_SAD_XX,1060,SAD,WSI
1018_IEO_FEA_HI,1018,FEA,IEO
1083_ITS_SAD_XX,1083,SAD,ITS
1017_TAI_SAD_XX,1017,SAD,TAI
1038_MTI_ANG_XX,1038,ANG,MTI
1030_MTI_NEU_XX,1030,NEU,MTI
1075_IOM_SAD_XX,1075,SAD,IOM
1028_IOM_SAD_XX,1028,SAD,IOM
1016_DFA_DIS_XX,1016,DIS,DFA
1021_IWL_NEU_XX,1021,NEU,IWL
1061_WSI_NEU_XX,1061,NEU,WSI
1020_WSI_SAD_XX,1020,SAD,WSI
1005_MTI_SAD_XX,1005,SAD,MTI
1074_ITS_FEA_XX,1074,FEA,ITS
1051_IEO_NEU_XX,1051,NEU,IEO
1066_IWL_NEU_XX,1066,NEU,IWL
1070_WSI_DIS_XX,1070,DIS,WSI
1090_IEO_SAD_MD,1090,SAD,IEO
1024_IEO_FEA_HI,1024,FEA,IEO
1052_ITS_HAP_XX,1052,HAP,ITS
1051_IEO_FEA_HI,1051,FEA,IEO
1050_TAI_HAP_XX,1050,HAP,TAI
1040_IEO_DIS_LO,1040,DIS,IEO
1078_TSI_NEU_XX,1078,NEU,TSI
1062_MTI_NEU_XX,1062,NEU,MTI
1067_MTI_HAP_XX,1067,HAP,MTI
1016_IEO_DIS_MD,1016,DIS,IEO
1013_ITH_ANG_XX,1013,ANG,ITH
1078_MTI_DIS_XX,1078,DIS,MTI
1050_DFA_SAD_XX,1050,SAD,DFA
1046_IEO_ANG_MD,1046,ANG,IEO
1070_DFA_SAD_XX,1070,SAD,DFA
1024_IWL_DIS_XX,1024,DIS,IWL
1073_IEO_SAD_LO,1073,SAD,IEO
1065_IOM_NEU_XX,1065,NEU,IOM
1006_MTI_SAD_XX,1006,SAD,MTI
1091_IEO_SAD_HI,1091,SAD,IEO
1006_IOM_SAD_XX,1006,SAD,IOM
1067_IWL_DIS_XX,1067,DIS,IWL
1010_WSI_NEU_XX,1010,NEU,WSI
1056_TAI_NEU_XX,1056,NEU,TAI
1014_ITH_FEA_XX,1014,FEA,ITH
1015_IEO_SAD_HI,1015,SAD,IEO
1044_ITH_SAD_XX,1044,SAD,ITH
1005_TSI_NEU_XX,1005,NEU,TSI
1048_WSI_HAP_XX,1048,HAP,WSI
1025_DFA_FEA_XX,1025,FEA,DFA
1045_IOM_SAD_XX,1045,SAD,IOM
1054_TSI_HAP_XX,1054,HAP,TSI
1021_DFA_HAP_XX,1021,HAP,DFA
1038_DFA_FEA_XX,1038,FEA,DFA
1032_IOM_FEA_XX,1032,FEA,IOM
1067_IWL_FEA_XX,1067,FEA,IWL
1060_MTI_DIS_XX,1060,DIS,MTI
1055_IWW_ANG_XX,1055,ANG,IWW
1040_ITS_ANG_XX,1040,ANG,ITS
1007_TAI_FEA_XX,1007,FEA,TAI
1035_IEO_NEU_XX,1035,NEU,IEO
1024_IOM_ANG_XX,1024,ANG,IOM
1082_IWW_FEA_XX,1082,FEA,IWW
1056_IOM_HAP_XX,1056,HAP,IOM
1019_TIE_ANG_XX,1019,ANG,TIE
1070_TSI_HAP_XX,1070,HAP,TSI
1074_IEO_FEA_LO,1074,FEA,IEO
1011_IWL_SAD_XX,1011,SAD,IWL
1050_ITS_SAD_XX,1050,SAD,ITS
1027_ITH_DIS_XX,1027,DIS,ITH
1033_TSI_SAD_XX,1033,SAD,TSI
1068_MTI_NEU_XX,1068,NEU,MTI
1060_TSI_NEU_XX,1060,NEU,TSI
1027_WSI_HAP_XX,1027,HAP,WSI
1009_IEO_FEA_HI,1009,FEA,IEO
1050_IEO_ANG_LO,1050,ANG,IEO
1023_IEO_DIS_HI,1023,DIS,IEO
1052_IEO_HAP_LO,1052,HAP,IEO
1028_IEO_FEA_LO,1028,FEA,IEO
1020_ITH_SAD_XX,1020,SAD,ITH
1004_TAI_HAP_XX,1004,HAP,TAI
1025_TAI_SAD_XX,1025,SAD,TAI
1059_IEO_DIS_HI,1059,DIS,IEO
1060_IWL_DIS_XX,1060,DIS,IWL
1020_IEO_HAP_HI,1020,HAP,IEO
1009_IEO_SAD_HI,1009,SAD,IEO
1070_DFA_HAP_XX,1070,HAP,DFA
1006_IEO_NEU_XX,1006,NEU,IEO
1063_TIE_DIS_XX,1063,DIS,TIE
1086_DFA_SAD_XX,1086,SAD,DFA
1037_IOM_HAP_XX,1037,HAP,IOM
1076_MTI_SAD_XX,1076,SAD,MTI
1048_IWL_NEU_XX,1048,NEU,IWL
1083_IWL_ANG_XX,1083,ANG,IWL
1090_TIE_ANG_XX,1090,ANG,TIE
1065_ITH_ANG_XX,1065,ANG,ITH
1070_TAI_FEA_XX,1070,FEA,TAI
1029_IEO_FEA_MD,1029,FEA,IEO
1015_MTI_DIS_XX,1015,DIS,MTI
1068_TSI_ANG_XX,1068,ANG,TSI
1088_TIE_SAD_XX,1088,SAD,TIE
1006_TAI_NEU_XX,1006,NEU,TAI
1045_ITS_FEA_XX,1045,FEA,ITS
1080_IEO_SAD_MD,1080,SAD,IEO
1068_ITS_SAD_XX,1068,SAD,ITS
1023_IEO_ANG_LO,1023,ANG,IEO
1023_IEO_HAP_HI,1023,HAP,IEO
1080_DFA_DIS_XX,1080,DIS,DFA
1035_IWL_SAD_XX,1035,SAD,IWL
1087_IWW_SAD_XX,1087,SAD,IWW
1088_ITS_NEU_XX,1088,NEU,ITS
1051_IWL_NEU_XX,1051,NEU,IWL
1033_IWW_ANG_XX,1033,ANG,IWW
1048_IEO_ANG_HI,1048,ANG,IEO
1089_IWL_ANG_XX,1089,ANG,IWL
1057_TIE_FEA_XX,1057,FEA,TIE
1012_IWW_FEA_XX,1012,FEA,IWW
1038_ITS_HAP_XX,1038,HAP,ITS
1036_IWL_FEA_XX,1036,FEA,IWL
1006_IEO_ANG_MD,1006,ANG,IEO
1050_WSI_DIS_XX,1050,DIS,WSI
1051_IEO_SAD_LO,1051,SAD,IEO
1015_ITS_SAD_XX,1015,SAD,ITS
1088_IEO_FEA_LO,1088,FEA,IEO
1053_IEO_HAP_LO,1053,HAP,IEO
1047_TSI_FEA_XX,1047,FEA,TSI
1024_DFA_DIS_XX,1024,DIS,DFA
1060_MTI_SAD_XX,1060,SAD,MTI
1089_ITH_FEA_XX,1089,FEA,ITH
1070_IWW_FEA_XX,1070,FEA,IWW
1078_TIE_SAD_XX,1078,SAD,TIE
1013_MTI_SAD_XX,1013,SAD,MTI
1012_IWL_DIS_XX,1012,DIS,IWL
1011_IEO_SAD_HI,1011,SAD,IEO
1057_ITS_SAD_XX,1057,SAD,ITS
1041_IEO_DIS_MD,1041,DIS,IEO
1002_TSI_FEA_XX,1002,FEA,TSI
1048_WSI_NEU_XX,1048,NEU,WSI
1045_ITH_NEU_XX,1045,NEU,ITH
1043_IWW_DIS_XX,1043,DIS,IWW
1016_MTI_SAD_XX,1016,SAD,MTI
1079_TSI_SAD_XX,1079,SAD,TSI
1036_IWW_NEU_XX,1036,NEU,IWW
1003_TAI_DIS_XX,1003,DIS,TAI
1014_IOM_DIS_XX,1014,DIS,IOM
1040_IEO_FEA_HI,1040,FEA,IEO
1063_IWL_HAP_XX,1063,HAP,IWL
1017_WSI_ANG_XX,1017,ANG,WSI
1067_IOM_NEU_XX,1067,NEU,IOM
1040_IWW_DIS_XX,1040,DIS,IWW
1056_IEO_DIS_HI,1056,DIS,IEO
1063_IWW_FEA_XX,1063,FEA,IWW
1015_TIE_SAD_XX,1015,SAD,TIE
1057_IEO_FEA_MD,1057,FEA,IEO
1076_ITS_HAP_XX,1076,HAP,ITS
1089_TSI_SAD_XX,1089,SAD,TSI
1016_TSI_NEU_XX,1016,NEU,TSI
1008_IEO_NEU_XX,1008,NEU,IEO
1045_IWW_FEA_XX,1045,FEA,IWW
1075_TIE_SAD_XX,1075,SAD,TIE
1071_IEO_SAD_MD,1071,SAD,IEO
1014_IEO_DIS_HI,1014,DIS,IEO
1015_TAI_FEA_XX,1015,FEA,TAI
1038_IEO_SAD_LO,1038,SAD,IEO
1047_IEO_DIS_LO,1047,DIS,IEO
1002_IWL_DIS_XX,1002,DIS,IWL
1001_IWW_FEA_XX,1001,FEA,IWW
1023_ITH_SAD_XX,1023,SAD,ITH
1078_DFA_FEA_XX,1078,FEA,DFA
1026_IEO_HAP_LO,1026,HAP,IEO
1020_ITH_ANG_XX,1020,ANG,ITH
1083_TIE_NEU_XX,1083,NEU,TIE
1055_IWL_DIS_XX,1055,DIS,IWL
1025_TAI_HAP_XX,1025,HAP,TAI
1038_WSI_NEU_XX,1038,NEU,WSI
1078_IEO_DIS_HI,1078,DIS,IEO
1041_IEO_ANG_MD,1041,ANG,IEO
1015_DFA_SAD_XX,1015,SAD,DFA
1078_IOM_SAD_XX,1078,SAD,IOM
1066_ITS_NEU_XX,1066,NEU,ITS
1044_TSI_FEA_XX,1044,FEA,TSI
1070_IEO_ANG_MD,1070,ANG,IEO
1055_TSI_NEU_XX,1055,NEU,TSI
1063_IEO_ANG_HI,1063,ANG,IEO
1086_TAI_FEA_XX,1086,FEA,TAI
1087_TIE_SAD_XX,1087,SAD,TIE
1050_TSI_HAP_XX,1050,HAP,TSI
1054_ITS_DIS_XX,1054,DIS,ITS
1076_IEO_HAP_LO,1076,HAP,IEO
1045_IWL_FEA_XX,1045,FEA,IWL
1087_ITH_ANG_XX,1087,ANG,ITH
1018_IWL_SAD_XX,1018,SAD,IWL
1079_TSI_ANG_XX,1079,ANG,TSI
1089_TIE_DIS_XX,1089,DIS,TIE
1009_TIE_ANG_XX,1009,ANG,TIE
1081_IOM_SAD_XX,1081,SAD,IOM
1079_IEO_ANG_MD,1079,ANG,IEO
1050_IEO_FEA_MD,1050,FEA,IEO
1064_TSI_NEU_XX,1064,NEU,TSI
1041_TAI_ANG_XX,1041,ANG,TAI
1069_TSI_FEA_XX,1069,FEA,TSI
1036_MTI_SAD_XX,1036,SAD,MTI
1010_TIE_HAP_XX,1010,HAP,TIE
1009_TSI_ANG_XX,1009,ANG,TSI
1089_WSI_DIS_XX,1089,DIS,WSI
1075_ITS_ANG_XX,1075,ANG,ITS
1010_IEO_FEA_MD,1010,FEA,IEO
1060_IOM_DIS_XX,1060,DIS,IOM
1081_TIE_DIS_XX,1081,DIS,TIE
1083_DFA_DIS_XX,1083,DIS,DFA
1032_ITH_SAD_XX,1032,SAD,ITH
1064_MTI_NEU_XX,1064,NEU,MTI
1005_IWW_ANG_XX,1005,ANG,IWW
1080_TSI_FEA_XX,1080,FEA,TSI
1075_IEO_SAD_LO,1075,SAD,IEO
1071_IWW_FEA_XX,1071,FEA,IWW
1029_IEO_ANG_HI,1029,ANG,IEO
1055_TSI_ANG_XX,1055,ANG,TSI
1014_TSI_FEA_XX,1014,FEA,TSI
1040_IEO_NEU_XX,1040,NEU,IEO
1070_ITH_SAD_XX,1070,SAD,ITH
1088_DFA_FEA_XX,1088,FEA,DFA
1060_ITS_SAD_XX,1060,SAD,ITS
1018_TIE_DIS_XX,1018,DIS,TIE
1022_DFA_HAP_XX,1022,HAP,DFA
1002_IEO_FEA_HI,1002,FEA,IEO
1078_IEO_ANG_MD,1078,ANG,IEO
1018_IEO_SAD_MD,1018,SAD,IEO
1069_TAI_SAD_XX,1069,SAD,TAI
1079_TSI_DIS_XX,1079,DIS,TSI
1032_IWL_DIS_XX,1032,DIS,IWL
1074_IWL_ANG_XX,1074,ANG,IWL
1012_IOM_DIS_XX,1012,DIS,IOM
1039_IWW_SAD_XX,1039,SAD,IWW
1012_WSI_DIS_XX,1012,DIS,WSI
1001_IWW_SAD_XX,1001,SAD,IWW
1080_ITH_HAP_XX,1080,HAP,ITH
1007_TIE_ANG_XX,1007,ANG,TIE
1036_TSI_SAD_XX,1036,SAD,TSI
1090_IEO_HAP_MD,1090,HAP,IEO
1019_MTI_NEU_XX,1019,NEU,MTI
1011_TIE_ANG_XX,1011,ANG,TIE
1022_TAI_HAP_XX,1022,HAP,TAI
1044_TAI_ANG_XX,1044,ANG,TAI
1064_TIE_HAP_XX,1064,HAP,TIE
1068_IEO_ANG_MD,1068,ANG,IEO
1052_TSI_FEA_XX,1052,FEA,TSI
1059_WSI_SAD_XX,1059,SAD,WSI
1024_ITH_NEU_XX,1024,NEU,ITH
1043_TSI_NEU_XX,1043,NEU,TSI
1066_MTI_HAP_XX,1066,HAP,MTI
1077_IEO_HAP_HI,1077,HAP,IEO
1064_IOM_HAP_XX,1064,HAP,IOM
1003_TSI_DIS_XX,1003,DIS,TSI
1005_MTI_ANG_XX,1005,ANG,MTI
1016_IEO_DIS_LO,1016,DIS,IEO
1082_TIE_NEU_XX,1082,NEU,TIE
1037_IWW_DIS_XX,1037,DIS,IWW
1055_IWL_SAD_XX,1055,SAD,IWL
1001_IEO_DIS_LO,1001,DIS,IEO
1036_ITS_ANG_XX,1036,ANG,ITS
1026_DFA_FEA_XX,1026,FEA,DFA
1069_IOM_HAP_XX,1069,HAP,IOM
1087_DFA_ANG_XX,1087,ANG,DFA
1087_WSI_NEU_XX,1087,NEU,WSI
1024_IWL_NEU_XX,1024,NEU,IWL
1010_IEO_HAP_HI,1010,HAP,IEO
1071_TAI_ANG_XX,1071,ANG,TAI
1074_WSI_DIS_XX,1074,DIS,WSI
1038_WSI_ANG_XX,1038,ANG,WSI
1019_MTI_DIS_XX,1019,DIS,MTI
1039_ITS_DIS_XX,1039,DIS,ITS
1075_ITH_ANG_XX,1075,ANG,ITH
1055_MTI_ANG_XX,1055,ANG,MTI
1032_IWW_DIS_XX,1032,DIS,IWW
1019_IWW_HAP_XX,1019,HAP,IWW
1071_IOM_FEA_XX,1071,FEA,IOM
1057_DFA_ANG_XX,1057,ANG,DFA
1042_IWL_SAD_XX,1042,SAD,IWL
1072_IWW_SAD_XX,1072,SAD,IWW
1002_IWW_ANG_XX,1002,ANG,IWW
1026_DFA_SAD_XX,1026,SAD,DFA
1053_TIE_NEU_XX,1053,NEU,TIE
1064_IEO_ANG_HI,1064,ANG,IEO
1049_TIE_ANG_XX,1049,ANG,TIE
1010_IEO_SAD_HI,1010,SAD,IEO
1024_TAI_SAD_XX,1024,SAD,TAI
1085_ITH_NEU_XX,1085,NEU,ITH
1083_IEO_SAD_LO,1083,SAD,IEO
1042_IOM_SAD_XX,1042,SAD,IOM
1058_ITS_SAD_XX,1058,SAD,ITS
1075_DFA_FEA_XX,1075,FEA,DFA
1060_IOM_SAD_XX,1060,SAD,IOM
1069_IEO_ANG_LO,1069,ANG,IEO
1032_DFA_SAD_XX,1032,SAD,DFA
1016_ITS_NEU_XX,1016,NEU,ITS
1056_TAI_FEA_XX,1056,FEA,TAI
1043_TAI_NEU_XX,1043,NEU,TAI
1037_TAI_SAD_XX,1037,SAD,TAI
1084_IEO_DIS_HI,1084,DIS,IEO
1066_ITS_HAP_XX,1066,HAP,ITS
1064_IWW_ANG_XX,1064,ANG,IWW
1018_ITH_FEA_XX,1018,FEA,ITH
1085_TSI_SAD_XX,1085,SAD,TSI
1071_IWL_DIS_XX,1071,DIS,IWL
1081_WSI_HAP_XX,1081,HAP,WSI
1013_TAI_FEA_XX,1013,FEA,TAI
1019_IEO_SAD_HI,1019,SAD,IEO
1025_ITS_SAD_XX,1025,SAD,ITS
1071_IWW_DIS_XX,1071,DIS,IWW
1082_IWL_FEA_XX,1082,FEA,IWL
1056_IEO_HAP_LO,1056,HAP,IEO
1003_TSI_HAP_XX,1003,HAP,TSI
1071_TAI_DIS_XX,1071,DIS,TAI
