FileID,ActorID,SentenceID,Emotion,Intensity,Old_Dur,New_Dur
1050_MTI_ANG_XX,1050,MTI,ANG,XX,2.902875,2.58
1050_MTI_DIS_XX,1050,MTI,DIS,XX,3.8371875,3.3
1050_MTI_FEA_XX,1050,MTI,FEA,XX,2.535875,2.1
1050_MTI_HAP_XX,1050,MTI,HAP,XX,2.469125,1.94
1050_MTI_NEU_XX,1050,MTI,NEU,XX,2.56925,2.14
1050_MTI_SAD_XX,1050,MTI,SAD,XX,3.036375,2.78
1050_TAI_ANG_XX,1050,TAI,ANG,XX,2.56925,2.26
1050_TAI_DIS_XX,1050,TAI,DIS,XX,3.57025,3.14
1050_TAI_FEA_XX,1050,TAI,FEA,XX,2.8028125,2.36
1050_TAI_HAP_XX,1050,TAI,HAP,XX,2.002,1.68
1050_TAI_NEU_XX,1050,TAI,NEU,XX,1.901875,1.5
1050_TAI_SAD_XX,1050,TAI,SAD,XX,2.535875,2.2
1050_TIE_ANG_XX,1050,TIE,ANG,XX,2.535875,2.04
1050_TIE_DIS_XX,1050,TIE,DIS,XX,3.43675,2.74
1050_TIE_FEA_XX,1050,TIE,FEA,XX,2.469125,1.72
1050_TIE_HAP_XX,1050,TIE,HAP,XX,2.8028125,2.42
1050_TIE_NEU_XX,1050,TIE,NEU,XX,2.8361875,2.1
1050_TIE_SAD_XX,1050,TIE,SAD,XX,2.8695,1.7
1050_TSI_ANG_XX,1050,TSI,ANG,XX,2.1354375,1.68
1050_TSI_DIS_XX,1050,TSI,DIS,XX,3.970625,3.42
1050_TSI_FEA_XX,1050,TSI,FEA,XX,3.103125,2.64
1050_TSI_HAP_XX,1050,TSI,HAP,XX,2.6693125,2.16
1050_TSI_NEU_XX,1050,TSI,NEU,XX,1.8018125,1.48
1050_TSI_SAD_XX,1050,TSI,SAD,XX,3.1698125,2.76
1050_WSI_ANG_XX,1050,WSI,ANG,XX,2.602625,2.3
1050_WSI_DIS_XX,1050,WSI,DIS,XX,4.3043125,3.3
1050_WSI_FEA_XX,1050,WSI,FEA,XX,3.1364375,2.52
1050_WSI_HAP_XX,1050,WSI,HAP,XX,2.8361875,2.28
1050_WSI_NEU_XX,1050,WSI,NEU,XX,2.1354375,1.66
1050_WSI_SAD_XX,1050,WSI,SAD,XX,3.2365625,2.8
1052_DFA_ANG_XX,1052,DFA,ANG,XX,2.2755625,1.86
1052_DFA_DIS_XX,1052,DFA,DIS,XX,1.8018125,1.24
1052_DFA_FEA_XX,1052,DFA,FEA,XX,2.7360625,1.7
1052_DFA_HAP_XX,1052,DFA,HAP,XX,1.968625,1.5
1052_DFA_NEU_XX,1052,DFA,NEU,XX,2.6693125,2.2
1052_DFA_SAD_XX,1052,DFA,SAD,XX,2.3356875,1.6
1052_IEO_NEU_XX,1052,IEO,NEU,XX,3.036375,1.86
1052_IOM_ANG_XX,1052,IOM,ANG,XX,2.2021875,1.86
1052_IOM_DIS_XX,1052,IOM,DIS,XX,2.1688125,1.8
1052_IOM_FEA_XX,1052,IOM,FEA,XX,3.2365625,1.88
1052_IOM_HAP_XX,1052,IOM,HAP,XX,2.102125,1.72
1052_IOM_NEU_XX,1052,IOM,NEU,XX,2.8028125,2.18
1052_IOM_SAD_XX,1052,IOM,SAD,XX,3.2699375,2.76
1052_ITH_ANG_XX,1052,ITH,ANG,XX,2.6693125,2.1
1052_ITH_DIS_XX,1052,ITH,DIS,XX,3.8705625,2.82
1052_ITH_FEA_XX,1052,ITH,FEA,XX,2.93625,2.46
1052_ITH_HAP_XX,1052,ITH,HAP,XX,2.3356875,1.88
1052_ITH_NEU_XX,1052,ITH,NEU,XX,3.06975,2.46
1052_ITH_SAD_XX,1052,ITH,SAD,XX,3.2365625,2.14
1052_ITS_ANG_XX,1052,ITS,ANG,XX,2.7360625,2.34
1052_ITS_DIS_XX,1052,ITS,DIS,XX,3.93725,2.62
1052_ITS_FEA_XX,1052,ITS,FEA,XX,2.6693125,2.16
1052_ITS_HAP_XX,1052,ITS,HAP,XX,2.7360625,2.0
1052_ITS_NEU_XX,1052,ITS,NEU,XX,2.43575,1.86
1052_ITS_SAD_XX,1052,ITS,SAD,XX,3.7704375,2.98
1052_IWL_ANG_XX,1052,IWL,ANG,XX,3.2031875,2.76
1052_IWL_DIS_XX,1052,IWL,DIS,XX,2.6693125,2.26
1052_IWL_FEA_XX,1052,IWL,FEA,XX,3.036375,2.06
1052_IWL_HAP_XX,1052,IWL,HAP,XX,3.2365625,2.72
1052_IWL_NEU_XX,1052,IWL,NEU,XX,2.6693125,2.12
1052_IWL_SAD_XX,1052,IWL,SAD,XX,2.3356875,1.98
1052_IWW_ANG_XX,1052,IWW,ANG,XX,1.7350625,1.32
1052_IWW_DIS_XX,1052,IWW,DIS,XX,2.43575,2.1
1052_IWW_FEA_XX,1052,IWW,FEA,XX,2.8361875,2.02
1052_IWW_HAP_XX,1052,IWW,HAP,XX,2.035375,1.82
1052_IWW_NEU_XX,1052,IWW,NEU,XX,2.902875,2.1
1052_IWW_SAD_XX,1052,IWW,SAD,XX,2.56925,1.9
1052_MTI_ANG_XX,1052,MTI,ANG,XX,2.535875,2.22
1052_MTI_DIS_XX,1052,MTI,DIS,XX,3.003,2.44
1052_MTI_FEA_XX,1052,MTI,FEA,XX,2.969625,2.38
1052_MTI_HAP_XX,1052,MTI,HAP,XX,2.602625,2.18
1052_MTI_NEU_XX,1052,MTI,NEU,XX,3.7036875,2.86
1052_MTI_SAD_XX,1052,MTI,SAD,XX,2.8361875,2.42
1052_TAI_ANG_XX,1052,TAI,ANG,XX,2.8361875,2.44
1052_TAI_DIS_XX,1052,TAI,DIS,XX,2.5025,2.1
1052_TAI_FEA_XX,1052,TAI,FEA,XX,2.5025,2.04
1052_TAI_HAP_XX,1052,TAI,HAP,XX,2.3356875,1.98
1052_TAI_NEU_XX,1052,TAI,NEU,XX,3.5035,2.52
1052_TAI_SAD_XX,1052,TAI,SAD,XX,2.8028125,2.42
1052_TIE_ANG_XX,1052,TIE,ANG,XX,3.1364375,2.4
1052_TIE_DIS_XX,1052,TIE,DIS,XX,3.57025,2.9
1052_TIE_FEA_XX,1052,TIE,FEA,XX,3.2365625,2.2
1052_TIE_HAP_XX,1052,TIE,HAP,XX,2.93625,2.28
1052_TIE_NEU_XX,1052,TIE,NEU,XX,3.470125,2.42
1052_TIE_SAD_XX,1052,TIE,SAD,XX,3.57025,3.04
1052_TSI_ANG_XX,1052,TSI,ANG,XX,1.901875,1.48
1052_TSI_DIS_XX,1052,TSI,DIS,XX,2.6693125,2.16
1052_TSI_FEA_XX,1052,TSI,FEA,XX,2.002,1.68
1052_TSI_HAP_XX,1052,TSI,HAP,XX,2.1688125,1.66
1052_TSI_NEU_XX,1052,TSI,NEU,XX,2.56925,2.1
1052_TSI_SAD_XX,1052,TSI,SAD,XX,2.2755625,1.68
1052_WSI_ANG_XX,1052,WSI,ANG,XX,2.3023125,1.72
1052_WSI_DIS_XX,1052,WSI,DIS,XX,2.7026875,2.4
1052_WSI_FEA_XX,1052,WSI,FEA,XX,2.535875,1.92
1052_WSI_HAP_XX,1052,WSI,HAP,XX,2.1688125,1.78
1052_WSI_NEU_XX,1052,WSI,NEU,XX,2.369,1.86
1052_WSI_SAD_XX,1052,WSI,SAD,XX,3.2031875,2.64
1053_DFA_ANG_XX,1053,DFA,ANG,XX,1.7350625,1.4
1053_DFA_DIS_XX,1053,DFA,DIS,XX,1.7684375,1.48
1053_DFA_FEA_XX,1053,DFA,FEA,XX,1.901875,1.5
1053_DFA_HAP_XX,1053,DFA,HAP,XX,2.2021875,1.9
1053_DFA_NEU_XX,1053,DFA,NEU,XX,1.6349375,1.36
1053_DFA_SAD_XX,1053,DFA,SAD,XX,1.901875,1.48
1053_IEO_NEU_XX,1053,IEO,NEU,XX,1.8351875,1.5
1053_IOM_ANG_XX,1053,IOM,ANG,XX,2.2021875,1.74
1053_IOM_DIS_XX,1053,IOM,DIS,XX,2.2689375,1.9
1053_IOM_FEA_XX,1053,IOM,FEA,XX,1.7684375,1.36
1053_IOM_HAP_XX,1053,IOM,HAP,XX,1.7684375,1.42
1053_IOM_NEU_XX,1053,IOM,NEU,XX,1.601625,1.28
1053_IOM_SAD_XX,1053,IOM,SAD,XX,2.102125,1.86
1053_ITH_ANG_XX,1053,ITH,ANG,XX,2.2021875,1.78
1053_ITH_DIS_XX,1053,ITH,DIS,XX,2.56925,2.12
1053_ITH_FEA_XX,1053,ITH,FEA,XX,1.93525,1.7
1053_ITH_HAP_XX,1053,ITH,HAP,XX,2.3356875,1.9
1053_ITH_NEU_XX,1053,ITH,NEU,XX,2.1688125,1.92
1053_ITH_SAD_XX,1053,ITH,SAD,XX,2.602625,2.32
1053_ITS_ANG_XX,1053,ITS,ANG,XX,2.102125,1.74
1053_ITS_DIS_XX,1053,ITS,DIS,XX,2.102125,1.8
1053_ITS_FEA_XX,1053,ITS,FEA,XX,1.8685625,1.64
1053_ITS_HAP_XX,1053,ITS,HAP,XX,1.8685625,1.2
1053_ITS_NEU_XX,1053,ITS,NEU,XX,1.7350625,1.52
1053_ITS_SAD_XX,1053,ITS,SAD,XX,2.1354375,1.74
1053_IWL_ANG_XX,1053,IWL,ANG,XX,2.06875,1.62
1053_IWL_DIS_XX,1053,IWL,DIS,XX,2.535875,2.06
1053_IWL_FEA_XX,1053,IWL,FEA,XX,1.8018125,1.42
1053_IWL_HAP_XX,1053,IWL,HAP,XX,1.8685625,1.52
1053_IWL_NEU_XX,1053,IWL,NEU,XX,1.8351875,1.58
1053_IWL_SAD_XX,1053,IWL,SAD,XX,2.43575,2.1
1053_IWW_ANG_XX,1053,IWW,ANG,XX,1.8351875,1.64
1053_IWW_DIS_XX,1053,IWW,DIS,XX,2.1354375,1.76
1053_IWW_FEA_XX,1053,IWW,FEA,XX,1.601625,1.4
1053_IWW_HAP_XX,1053,IWW,HAP,XX,1.8018125,1.54
1053_IWW_NEU_XX,1053,IWW,NEU,XX,1.7684375,1.46
1053_IWW_SAD_XX,1053,IWW,SAD,XX,1.8351875,1.46
1053_MTI_ANG_XX,1053,MTI,ANG,XX,2.43575,2.0
1053_MTI_DIS_XX,1053,MTI,DIS,XX,2.8695625,2.32
1053_MTI_FEA_XX,1053,MTI,FEA,XX,2.3023125,1.9
1053_MTI_HAP_XX,1053,MTI,HAP,XX,2.3356875,1.9
1053_MTI_NEU_XX,1053,MTI,NEU,XX,2.2826875,1.76
1053_MTI_SAD_XX,1053,MTI,SAD,XX,2.2021875,1.8
1053_TAI_ANG_XX,1053,TAI,ANG,XX,2.035375,1.8
1053_TAI_DIS_XX,1053,TAI,DIS,XX,2.56925,2.18
1053_TAI_FEA_XX,1053,TAI,FEA,XX,2.035375,1.7
1053_TAI_HAP_XX,1053,TAI,HAP,XX,1.901875,1.56
1053_TAI_NEU_XX,1053,TAI,NEU,XX,2.3690625,2.04
1053_TAI_SAD_XX,1053,TAI,SAD,XX,2.102125,1.76
1053_TIE_ANG_XX,1053,TIE,ANG,XX,3.036375,2.48
1053_TIE_DIS_XX,1053,TIE,DIS,XX,2.8695,2.38
1053_TIE_FEA_XX,1053,TIE,FEA,XX,2.6359375,2.06
1053_TIE_HAP_XX,1053,TIE,HAP,XX,2.535875,1.92
1053_TIE_NEU_XX,1053,TIE,NEU,XX,2.1354375,1.72
1053_TIE_SAD_XX,1053,TIE,SAD,XX,2.902875,2.4
1053_TSI_ANG_XX,1053,TSI,ANG,XX,2.2689375,1.84
1053_TSI_DIS_XX,1053,TSI,DIS,XX,2.102125,1.82
1053_TSI_FEA_XX,1053,TSI,FEA,XX,1.6349375,1.26
1053_TSI_HAP_XX,1053,TSI,HAP,XX,1.8018125,1.52
1053_TSI_NEU_XX,1053,TSI,NEU,XX,2.1354375,1.86
1053_TSI_SAD_XX,1053,TSI,SAD,XX,1.8685625,1.54
1053_WSI_ANG_XX,1053,WSI,ANG,XX,2.102125,1.6
1053_WSI_DIS_XX,1053,WSI,DIS,XX,2.7694375,2.42
1053_WSI_FEA_XX,1053,WSI,FEA,XX,2.1354375,1.56
1053_WSI_HAP_XX,1053,WSI,HAP,XX,1.968625,1.66
1053_WSI_NEU_XX,1053,WSI,NEU,XX,2.2826875,1.84
1053_WSI_SAD_XX,1053,WSI,SAD,XX,2.2689375,1.76
1054_DFA_ANG_XX,1054,DFA,ANG,XX,1.8685625,1.38
1054_DFA_DIS_XX,1054,DFA,DIS,XX,1.8351875,1.44
1054_DFA_FEA_XX,1054,DFA,FEA,XX,1.93525,1.5
1054_DFA_HAP_XX,1054,DFA,HAP,XX,1.8351875,1.54
1054_DFA_NEU_XX,1054,DFA,NEU,XX,1.968625,1.6
1054_DFA_SAD_XX,1054,DFA,SAD,XX,1.8685625,1.4
1054_IEO_NEU_XX,1054,IEO,NEU,XX,1.968625,1.58
1054_IOM_ANG_XX,1054,IOM,ANG,XX,1.6683125,1.28
1054_IOM_DIS_XX,1054,IOM,DIS,XX,2.06875,1.62
1054_IOM_FEA_XX,1054,IOM,FEA,XX,1.8685625,1.46
1054_IOM_HAP_XX,1054,IOM,HAP,XX,1.6683125,1.3
1054_IOM_NEU_XX,1054,IOM,NEU,XX,1.901875,1.54
1054_IOM_SAD_XX,1054,IOM,SAD,XX,1.7684375,1.58
1054_ITH_ANG_XX,1054,ITH,ANG,XX,2.035375,1.8
1054_ITH_DIS_XX,1054,ITH,DIS,XX,2.102125,1.74
1054_ITH_FEA_XX,1054,ITH,FEA,XX,2.2689375,1.86
1054_ITH_HAP_XX,1054,ITH,HAP,XX,2.035375,1.64
1054_ITH_NEU_XX,1054,ITH,NEU,XX,2.1688125,1.82
1054_ITH_SAD_XX,1054,ITH,SAD,XX,2.6693125,2.02
1054_ITS_ANG_XX,1054,ITS,ANG,XX,1.93525,1.66
1054_ITS_DIS_XX,1054,ITS,DIS,XX,2.3690625,1.98
1054_ITS_FEA_XX,1054,ITS,FEA,XX,2.43575,2.08
1054_ITS_HAP_XX,1054,ITS,HAP,XX,2.402375,2.04
1054_ITS_NEU_XX,1054,ITS,NEU,XX,2.2689375,1.98
1054_ITS_SAD_XX,1054,ITS,SAD,XX,2.06875,1.3
1054_IWL_ANG_XX,1054,IWL,ANG,XX,1.901875,1.62
1054_IWL_DIS_XX,1054,IWL,DIS,XX,2.2689375,2.0
1054_IWL_FEA_XX,1054,IWL,FEA,XX,2.535875,1.82
1054_IWL_HAP_XX,1054,IWL,HAP,XX,2.43575,2.12
1054_IWL_NEU_XX,1054,IWL,NEU,XX,2.102125,1.84
1054_IWL_SAD_XX,1054,IWL,SAD,XX,2.602625,2.06
1054_IWW_ANG_XX,1054,IWW,ANG,XX,1.8018125,1.36
1054_IWW_DIS_XX,1054,IWW,DIS,XX,1.901875,1.62
1054_IWW_FEA_XX,1054,IWW,FEA,XX,2.43575,1.58
1054_IWW_HAP_XX,1054,IWW,HAP,XX,1.7684375,1.48
1054_IWW_NEU_XX,1054,IWW,NEU,XX,1.8018125,1.42
1054_IWW_SAD_XX,1054,IWW,SAD,XX,2.002,1.56
1054_MTI_ANG_XX,1054,MTI,ANG,XX,2.2689375,1.9
1054_MTI_DIS_XX,1054,MTI,DIS,XX,2.402375,1.9
1054_MTI_FEA_XX,1054,MTI,FEA,XX,2.43575,1.98
1054_MTI_HAP_XX,1054,MTI,HAP,XX,2.7026875,2.14
1054_MTI_NEU_XX,1054,MTI,NEU,XX,2.1688125,1.7
1054_MTI_SAD_XX,1054,MTI,SAD,XX,2.93625,2.32
1054_TAI_ANG_XX,1054,TAI,ANG,XX,1.8685625,1.44
1054_TAI_DIS_XX,1054,TAI,DIS,XX,2.2826875,1.96
1054_TAI_FEA_XX,1054,TAI,FEA,XX,2.6693125,2.18
1054_TAI_HAP_XX,1054,TAI,HAP,XX,2.6693125,2.2
1054_TAI_NEU_XX,1054,TAI,NEU,XX,2.3023125,1.74
1054_TAI_SAD_XX,1054,TAI,SAD,XX,2.6693125,2.42
1054_TIE_ANG_XX,1054,TIE,ANG,XX,2.469125,2.14
1054_TIE_DIS_XX,1054,TIE,DIS,XX,3.7036875,2.94
1054_TIE_FEA_XX,1054,TIE,FEA,XX,2.6693125,1.92
1054_TIE_HAP_XX,1054,TIE,HAP,XX,2.43575,1.96
1054_TIE_NEU_XX,1054,TIE,NEU,XX,2.402375,1.94
1054_TIE_SAD_XX,1054,TIE,SAD,XX,3.5035,2.16
1054_TSI_ANG_XX,1054,TSI,ANG,XX,1.8351875,1.46
1054_TSI_DIS_XX,1054,TSI,DIS,XX,2.102125,1.72
1054_TSI_FEA_XX,1054,TSI,FEA,XX,2.102125,1.54
1054_TSI_HAP_XX,1054,TSI,HAP,XX,2.1688125,1.7
1054_TSI_NEU_XX,1054,TSI,NEU,XX,1.7350625,1.46
1054_TSI_SAD_XX,1054,TSI,SAD,XX,1.6349375,0.84
1054_WSI_ANG_XX,1054,WSI,ANG,XX,2.3356875,2.1
1054_WSI_DIS_XX,1054,WSI,DIS,XX,2.7026875,2.24
1054_WSI_FEA_XX,1054,WSI,FEA,XX,2.1688125,1.3
1054_WSI_HAP_XX,1054,WSI,HAP,XX,2.06875,1.68
1054_WSI_NEU_XX,1054,WSI,NEU,XX,2.2689375,1.8
1054_WSI_SAD_XX,1054,WSI,SAD,XX,2.06875,1.8
1055_DFA_ANG_XX,1055,DFA,ANG,XX,2.2826875,1.8
1055_DFA_DIS_XX,1055,DFA,DIS,XX,2.2689375,2.0
1055_DFA_FEA_XX,1055,DFA,FEA,XX,2.06875,1.58
1055_DFA_HAP_XX,1055,DFA,HAP,XX,1.56825,1.26
1055_DFA_NEU_XX,1055,DFA,NEU,XX,2.602625,2.3
1055_DFA_SAD_XX,1055,DFA,SAD,XX,2.2826875,1.72
1055_IEO_NEU_XX,1055,IEO,NEU,XX,2.002,1.76
1055_IOM_ANG_XX,1055,IOM,ANG,XX,2.8028125,2.48
1055_IOM_DIS_XX,1055,IOM,DIS,XX,2.8361875,2.26
1055_IOM_FEA_XX,1055,IOM,FEA,XX,2.535875,1.86
1055_IOM_HAP_XX,1055,IOM,HAP,XX,1.968625,1.58
1055_IOM_NEU_XX,1055,IOM,NEU,XX,2.1688125,1.68
1055_IOM_SAD_XX,1055,IOM,SAD,XX,2.3023125,1.86
1055_ITH_ANG_XX,1055,ITH,ANG,XX,3.1364375,2.5
1055_ITH_DIS_XX,1055,ITH,DIS,XX,2.93625,2.34
1055_ITH_FEA_XX,1055,ITH,FEA,XX,2.469125,1.88
1055_ITH_HAP_XX,1055,ITH,HAP,XX,2.56925,1.74
1055_ITH_NEU_XX,1055,ITH,NEU,XX,3.103125,2.22
1055_ITH_SAD_XX,1055,ITH,SAD,XX,3.06975,2.32
1055_ITS_ANG_XX,1055,ITS,ANG,XX,3.103125,2.5
1055_ITS_DIS_XX,1055,ITS,DIS,XX,2.93625,2.52
1055_ITS_FEA_XX,1055,ITS,FEA,XX,2.3690625,2.06
1055_ITS_HAP_XX,1055,ITS,HAP,XX,2.6359375,2.06
1055_ITS_NEU_XX,1055,ITS,NEU,XX,2.6693125,2.24
1055_ITS_SAD_XX,1055,ITS,SAD,XX,2.7360625,2.46
1055_IWL_ANG_XX,1055,IWL,ANG,XX,3.003,2.4
1055_IWL_DIS_XX,1055,IWL,DIS,XX,3.470125,2.66
1055_IWL_FEA_XX,1055,IWL,FEA,XX,2.2689375,1.96
1055_IWL_HAP_XX,1055,IWL,HAP,XX,2.2826875,1.84
1055_IWL_NEU_XX,1055,IWL,NEU,XX,3.3033125,2.62
1055_IWL_SAD_XX,1055,IWL,SAD,XX,2.93625,2.62
1055_IWW_ANG_XX,1055,IWW,ANG,XX,2.535875,2.02
1055_IWW_DIS_XX,1055,IWW,DIS,XX,2.602625,2.04
1055_IWW_FEA_XX,1055,IWW,FEA,XX,2.1354375,1.84
1055_IWW_HAP_XX,1055,IWW,HAP,XX,1.8351875,1.48
1055_IWW_NEU_XX,1055,IWW,NEU,XX,1.93525,1.56
1055_IWW_SAD_XX,1055,IWW,SAD,XX,2.469125,2.08
1055_MTI_ANG_XX,1055,MTI,ANG,XX,2.602625,2.02
1055_MTI_DIS_XX,1055,MTI,DIS,XX,2.7026875,2.32
1055_MTI_FEA_XX,1055,MTI,FEA,XX,3.036375,1.98
1055_MTI_HAP_XX,1055,MTI,HAP,XX,2.8028125,2.12
1055_MTI_NEU_XX,1055,MTI,NEU,XX,2.5025,2.12
1055_MTI_SAD_XX,1055,MTI,SAD,XX,2.8361875,2.32
1055_TAI_ANG_XX,1055,TAI,ANG,XX,2.602625,2.1
1055_TAI_DIS_XX,1055,TAI,DIS,XX,3.2365625,2.84
1055_TAI_FEA_XX,1055,TAI,FEA,XX,2.3356875,1.94
1055_TAI_HAP_XX,1055,TAI,HAP,XX,2.535875,2.04
1055_TAI_NEU_XX,1055,TAI,NEU,XX,2.2689375,1.84
1055_TAI_SAD_XX,1055,TAI,SAD,XX,2.6359375,2.08
1055_TIE_ANG_XX,1055,TIE,ANG,XX,3.003,2.38
1055_TIE_DIS_XX,1055,TIE,DIS,XX,3.103125,2.44
1055_TIE_FEA_XX,1055,TIE,FEA,XX,1.93525,1.62
1055_TIE_HAP_XX,1055,TIE,HAP,XX,2.369,2.1
1055_TIE_NEU_XX,1055,TIE,NEU,XX,2.2689375,1.86
1055_TIE_SAD_XX,1055,TIE,SAD,XX,2.7026875,2.16
1055_TSI_ANG_XX,1055,TSI,ANG,XX,2.2021875,1.8
1055_TSI_DIS_XX,1055,TSI,DIS,XX,2.8361875,2.46
1055_TSI_FEA_XX,1055,TSI,FEA,XX,2.06875,1.78
1055_TSI_HAP_XX,1055,TSI,HAP,XX,2.2021875,1.98
1055_TSI_NEU_XX,1055,TSI,NEU,XX,1.8685625,1.64
1055_TSI_SAD_XX,1055,TSI,SAD,XX,2.43575,1.88
1055_WSI_ANG_XX,1055,WSI,ANG,XX,2.3690625,1.74
1055_WSI_DIS_XX,1055,WSI,DIS,XX,3.1698125,2.24
1055_WSI_FEA_XX,1055,WSI,FEA,XX,2.1354375,1.68
1055_WSI_HAP_XX,1055,WSI,HAP,XX,2.3023125,1.8
1055_WSI_NEU_XX,1055,WSI,NEU,XX,2.7026875,2.22
1055_WSI_SAD_XX,1055,WSI,SAD,XX,2.6359375,1.78
1056_DFA_ANG_XX,1056,DFA,ANG,XX,2.035375,1.68
1056_DFA_DIS_XX,1056,DFA,DIS,XX,2.002,1.78
1056_DFA_FEA_XX,1056,DFA,FEA,XX,2.2755625,1.9
1056_DFA_HAP_XX,1056,DFA,HAP,XX,2.035375,1.58
1056_DFA_NEU_XX,1056,DFA,NEU,XX,1.7684375,1.54
1056_DFA_SAD_XX,1056,DFA,SAD,XX,1.901875,1.46
1056_IEO_NEU_XX,1056,IEO,NEU,XX,1.8018125,1.36
1056_IOM_ANG_XX,1056,IOM,ANG,XX,1.93525,1.64
1056_IOM_DIS_XX,1056,IOM,DIS,XX,2.06875,1.7
1056_IOM_FEA_XX,1056,IOM,FEA,XX,2.1688125,1.86
1056_IOM_HAP_XX,1056,IOM,HAP,XX,1.8351875,1.46
1056_IOM_NEU_XX,1056,IOM,NEU,XX,1.7350625,1.42
1056_IOM_SAD_XX,1056,IOM,SAD,XX,1.968625,1.7
1056_ITH_ANG_XX,1056,ITH,ANG,XX,2.369,1.84
1056_ITH_DIS_XX,1056,ITH,DIS,XX,1.93525,1.74
1056_ITH_FEA_XX,1056,ITH,FEA,XX,2.7694375,2.12
1056_ITH_HAP_XX,1056,ITH,HAP,XX,2.602625,2.18
1056_ITH_NEU_XX,1056,ITH,NEU,XX,1.968625,1.48
1056_ITH_SAD_XX,1056,ITH,SAD,XX,1.8685,1.62
1056_ITS_ANG_XX,1056,ITS,ANG,XX,2.902875,2.48
1056_ITS_DIS_XX,1056,ITS,DIS,XX,2.2755625,1.66
1056_ITS_FEA_XX,1056,ITS,FEA,XX,2.7026875,2.02
1056_ITS_HAP_XX,1056,ITS,HAP,XX,2.43575,2.1
1056_ITS_NEU_XX,1056,ITS,NEU,XX,2.102125,1.74
1056_ITS_SAD_XX,1056,ITS,SAD,XX,2.1354375,1.4
1056_IWL_ANG_XX,1056,IWL,ANG,XX,2.535875,2.06
1056_IWL_DIS_XX,1056,IWL,DIS,XX,2.1688125,1.76
1056_IWL_FEA_XX,1056,IWL,FEA,XX,2.402375,2.02
1056_IWL_HAP_XX,1056,IWL,HAP,XX,2.3356875,1.92
1056_IWL_NEU_XX,1056,IWL,NEU,XX,2.06875,1.84
1056_IWL_SAD_XX,1056,IWL,SAD,XX,2.3356875,1.88
1056_IWW_ANG_XX,1056,IWW,ANG,XX,2.06875,1.82
1056_IWW_DIS_XX,1056,IWW,DIS,XX,2.469125,1.82
1056_IWW_FEA_XX,1056,IWW,FEA,XX,2.002,1.44
1056_IWW_HAP_XX,1056,IWW,HAP,XX,1.6349375,1.42
1056_IWW_NEU_XX,1056,IWW,NEU,XX,1.7684375,1.58
1056_IWW_SAD_XX,1056,IWW,SAD,XX,1.6683125,1.38
1056_MTI_ANG_XX,1056,MTI,ANG,XX,2.6359375,2.16
1056_MTI_DIS_XX,1056,MTI,DIS,XX,2.469125,2.1
1056_MTI_FEA_XX,1056,MTI,FEA,XX,2.2755625,1.62
1056_MTI_HAP_XX,1056,MTI,HAP,XX,2.6359375,2.3
1056_MTI_NEU_XX,1056,MTI,NEU,XX,2.1354375,1.68
1056_MTI_SAD_XX,1056,MTI,SAD,XX,2.3356875,2.0
1056_TAI_ANG_XX,1056,TAI,ANG,XX,2.1688125,1.82
1056_TAI_DIS_XX,1056,TAI,DIS,XX,2.469125,1.9
1056_TAI_FEA_XX,1056,TAI,FEA,XX,1.8351875,1.44
1056_TAI_HAP_XX,1056,TAI,HAP,XX,2.06875,1.8
1056_TAI_NEU_XX,1056,TAI,NEU,XX,1.468125,1.16
1056_TAI_SAD_XX,1056,TAI,SAD,XX,1.968625,1.74
1056_TIE_ANG_XX,1056,TIE,ANG,XX,3.3033125,2.76
1056_TIE_DIS_XX,1056,TIE,DIS,XX,3.3033125,2.76
1056_TIE_FEA_XX,1056,TIE,FEA,XX,3.1698125,2.8
1056_TIE_HAP_XX,1056,TIE,HAP,XX,2.535875,2.18
1056_TIE_NEU_XX,1056,TIE,NEU,XX,2.602625,2.0
1056_TIE_SAD_XX,1056,TIE,SAD,XX,2.8361875,2.3
1056_TSI_ANG_XX,1056,TSI,ANG,XX,2.2755625,1.84
1056_TSI_DIS_XX,1056,TSI,DIS,XX,2.369,1.9
1056_TSI_FEA_XX,1056,TSI,FEA,XX,1.8685,1.54
1056_TSI_HAP_XX,1056,TSI,HAP,XX,1.7684375,1.4
1056_TSI_NEU_XX,1056,TSI,NEU,XX,1.7350625,1.4
1056_TSI_SAD_XX,1056,TSI,SAD,XX,1.7350625,1.3
1056_WSI_ANG_XX,1056,WSI,ANG,XX,2.469125,1.96
1056_WSI_DIS_XX,1056,WSI,DIS,XX,2.469125,1.78
1056_WSI_FEA_XX,1056,WSI,FEA,XX,2.402375,2.08
1056_WSI_HAP_XX,1056,WSI,HAP,XX,2.2755625,1.54
1056_WSI_NEU_XX,1056,WSI,NEU,XX,2.035375,1.68
1056_WSI_SAD_XX,1056,WSI,SAD,XX,2.469125,1.94
1057_DFA_ANG_XX,1057,DFA,ANG,XX,2.535875,2.24
1057_DFA_DIS_XX,1057,DFA,DIS,XX,2.5025,1.82
1057_DFA_FEA_XX,1057,DFA,FEA,XX,1.901875,1.48
1057_DFA_HAP_XX,1057,DFA,HAP,XX,2.002,1.78
1057_DFA_NEU_XX,1057,DFA,NEU,XX,2.102125,1.56
1057_DFA_SAD_XX,1057,DFA,SAD,XX,2.1354375,1.02
1057_IEO_NEU_XX,1057,IEO,NEU,XX,1.8351875,1.52
